timestamp,target,temp,promo
2025-01-01 00:00:00,10.019479096412256,15.0,0.0
2025-01-01 01:00:00,10.232313751022433,17.700364033854182,0.0
2025-01-01 02:00:00,11.642146499171123,20.224190280759274,1.0
2025-01-01 03:00:00,11.473899956444557,22.4069612401754,0.0
2025-01-01 04:00:00,11.207257755413895,24.107380836372908,0.0
2025-01-01 05:00:00,11.548198549868802,25.216993084379425,0.0
2025-01-01 06:00:00,11.933246554957696,25.667562801868943,0.0
2025-01-01 07:00:00,11.827357255021214,25.435715398198244,0.0
2025-01-01 08:00:00,11.757960533643326,24.544519561077102,0.0
2025-01-01 09:00:00,11.360745625625677,23.061904997730977,0.0
2025-01-01 10:00:00,11.394955146145373,21.096023073099186,0.0
2025-01-01 11:00:00,11.003994664893227,18.787866523984434,0.0
2025-01-01 12:00:00,10.46054299822354,16.301651217352678,0.0
2025-01-01 13:00:00,10.871169879212795,13.813615433793979,1.0
2025-01-01 14:00:00,9.76703754891178,11.500000000000002,0.0
2025-01-01 15:00:00,9.186822924905629,9.525028417680538,0.0
2025-01-01 16:00:00,9.198864700198405,8.029706136346483,0.0
2025-01-01 17:00:00,8.79943241334163,7.122202293829822,0.0
2025-01-01 18:00:00,9.144192072302749,6.8704694055762,0.0
2025-01-01 19:00:00,9.050920893159107,7.297603970943678,0.0
2025-01-01 20:00:00,9.227466848424054,8.380264175468373,0.0
2025-01-01 21:00:00,9.431309007572018,10.050252531694165,0.0
2025-01-01 22:00:00,10.19613803925153,12.199155615489476,0.0
2025-01-01 23:00:00,10.36191337204696,14.685724718411143,0.0
2025-01-02 00:00:00,10.777426876126574,17.345494447404086,0.0
2025-01-02 01:00:00,11.262009459839678,20.00198379032522,0.0
2025-01-02 02:00:00,11.877300475740636,22.478716322947985,0.0
2025-01-02 03:00:00,12.823421590695359,24.611240409550327,1.0
2025-01-02 04:00:00,12.529446982430887,26.258330249197698,0.0
2025-01-02 05:00:00,12.728271870233282,27.311604443404512,0.0
2025-01-02 06:00:00,13.152688738352518,27.70290660370726,0.0
2025-01-02 07:00:00,12.608404499365344,27.40894503050061,0.0
2025-01-02 08:00:00,12.439573007428184,26.452875283777,0.0
2025-01-02 09:00:00,12.13016349359104,24.902717802790576,0.0
2025-01-02 10:00:00,12.083968449894687,22.86671841735842,0.0
2025-01-02 11:00:00,11.795359468025543,20.485967929892414,0.0
2025-01-02 12:00:00,11.124434914284945,17.924783736545475,0.0
2025-01-02 13:00:00,10.555693510642875,15.359508968674662,0.0
2025-01-02 14:00:00,10.164145639614485,12.966492478675393,0.0
2025-01-02 15:00:00,10.12122808841844,10.910068817814262,0.0
2025-01-02 16:00:00,9.882566555872518,9.331357353699154,0.0
2025-01-02 17:00:00,10.284498228501132,8.338643851474519,1.0
2025-01-02 18:00:00,9.395433739003632,8.0,0.0
2025-01-02 19:00:00,9.642299639453437,8.338643851474512,0.0
2025-01-02 20:00:00,9.797252883459974,9.33135735369915,0.0
2025-01-02 21:00:00,10.0948472501993,10.910068817814256,0.0
2025-01-02 22:00:00,10.583327638342368,12.966492478675372,0.0
2025-01-02 23:00:00,10.86844391579032,15.359508968674655,0.0
2025-01-03 00:00:00,11.403007118430299,17.924783736545464,0.0
2025-01-03 01:00:00,11.72308082337914,20.485967929892404,0.0
2025-01-03 02:00:00,12.17859644511759,22.866718417358427,0.0
2025-01-03 03:00:00,12.599175684408321,24.90271780279057,0.0
2025-01-03 04:00:00,12.450590389271357,26.452875283777,0.0
2025-01-03 05:00:00,13.445753259370806,27.40894503050061,1.0
2025-01-03 06:00:00,12.870284687319865,27.70290660370726,0.0
2025-01-03 07:00:00,12.77433209998304,27.311604443404512,0.0
2025-01-03 08:00:00,12.671872009866355,26.25833024919771,0.0
2025-01-03 09:00:00,12.749321040069425,24.61124040955034,0.0
2025-01-03 10:00:00,11.917672415491317,22.478716322947985,0.0
2025-01-03 11:00:00,11.86609184085562,20.00198379032522,0.0
2025-01-03 12:00:00,10.88651848623604,17.345494447404114,0.0
2025-01-03 13:00:00,10.705842262463568,14.68572471841116,0.0
2025-01-03 14:00:00,10.384180384537725,12.19915561548949,0.0
2025-01-03 15:00:00,10.104739382724663,10.050252531694166,0.0
2025-01-03 16:00:00,9.84668463709168,8.380264175468382,0.0
2025-01-03 17:00:00,9.679575522396345,7.297603970943683,0.0
2025-01-03 18:00:00,9.378756997591609,6.870469405576201,0.0
2025-01-03 19:00:00,9.398738574974516,7.122202293829821,0.0
2025-01-03 20:00:00,9.816709719633335,8.029706136346482,0.0
2025-01-03 21:00:00,9.860420552505952,9.525028417680524,0.0
2025-01-03 22:00:00,9.978398415793786,11.5,0.0
2025-01-03 23:00:00,10.399064195018495,13.813615433793991,0.0
2025-01-04 00:00:00,10.863446401510974,16.301651217352667,0.0
2025-01-04 01:00:00,11.567868426618185,18.787866523984405,0.0
2025-01-04 02:00:00,11.887560698386917,21.096023073099175,0.0
2025-01-04 03:00:00,12.329451481953948,23.061904997730977,0.0
2025-01-04 04:00:00,12.355870235876878,24.544519561077088,0.0
2025-01-04 05:00:00,12.622313711705273,25.435715398198244,0.0
2025-01-04 06:00:00,12.752796553117705,25.667562801868943,0.0
2025-01-04 07:00:00,12.486765143297218,25.21699308437943,0.0
2025-01-04 08:00:00,12.448819840656148,24.10738083637291,0.0
2025-01-04 09:00:00,11.933401824952986,22.406961240175413,0.0
2025-01-04 10:00:00,12.219445490696824,20.22419028075931,1.0
2025-01-04 11:00:00,11.183962993470864,17.70036403385417,0.0
2025-01-04 12:00:00,10.559367751343565,15.000000000000009,0.0
2025-01-04 13:00:00,10.434155284809325,12.29963596614581,0.0
2025-01-04 14:00:00,9.811134632872369,9.77580971924074,0.0
2025-01-04 15:00:00,9.53378317150197,7.593038759824626,0.0
2025-01-04 16:00:00,9.335755899559262,5.892619163627101,0.0
2025-01-04 17:00:00,9.137743144887466,4.783006915620574,0.0
2025-01-04 18:00:00,9.102469908393061,4.332437198131057,0.0
2025-01-04 19:00:00,8.986768490530928,4.564284601801751,0.0
2025-01-04 20:00:00,9.071090933369724,5.455480438922885,0.0
2025-01-04 21:00:00,9.389773307601065,6.938095002269012,0.0
2025-01-04 22:00:00,9.400528922958328,8.90397692690081,0.0
2025-01-04 23:00:00,9.83921258863069,11.21213347601558,0.0
2025-01-05 00:00:00,10.285194579740564,13.698348782647315,0.0
2025-01-05 01:00:00,10.771900357583254,16.18638456620599,0.0
2025-01-05 02:00:00,11.443490525806057,18.499999999999986,0.0
2025-01-05 03:00:00,11.517294132368454,20.474971582319466,0.0
2025-01-05 04:00:00,11.876324306732961,21.970293863653527,0.0
2025-01-05 05:00:00,12.365708086972523,22.877797706170178,0.0
2025-01-05 06:00:00,12.077316554669162,23.129530594423798,0.0
2025-01-05 07:00:00,12.223668399259802,22.702396029056324,0.0
2025-01-05 08:00:00,12.305908503787657,21.619735824531627,1.0
2025-01-05 09:00:00,11.56848893289641,19.94974746830582,0.0
2025-01-05 10:00:00,11.055437178423904,17.800844384510526,0.0
2025-01-05 11:00:00,10.756445477281915,15.314275281588875,0.0
2025-01-05 12:00:00,10.542040547855027,12.654505552595921,0.0
2025-01-05 13:00:00,9.579171106346953,9.99801620967482,0.0
2025-01-05 14:00:00,9.593117451001943,7.521283677051999,0.0
2025-01-05 15:00:00,9.194285703566655,5.3887595904496735,0.0
2025-01-05 16:00:00,8.751340909671697,3.74166975080231,0.0
2025-01-05 17:00:00,8.405752120413347,2.688395556595489,0.0
2025-01-05 18:00:00,8.647138044287091,2.297093396292743,0.0
2025-01-05 19:00:00,8.581485316467717,2.5910549694993934,0.0
2025-01-05 20:00:00,9.501585049951194,3.547124716223002,1.0
2025-01-05 21:00:00,9.128523750786814,5.097282197209408,0.0
2025-01-05 22:00:00,9.796654573807333,7.1332815826415725,0.0
2025-01-05 23:00:00,9.839635225946767,9.514032070107561,0.0
